id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
181443,materials_hvac,placeholder,"Cap, steel, malleable iron, black, threaded, 150 lb., 1/2""",,,14.43,2.66,0.0
181444,materials_hvac,placeholder,"Cap, steel, malleable iron, black, threaded, 150 lb., 1""",,,17.92,70.31,0.0
181445,materials_hvac,placeholder,"Cap, steel, malleable iron, black, threaded, 150 lb., 1-1/2""",,,1.31,70.71,0.0
181446,materials_hvac,placeholder,"Cap, steel, malleable iron, black, threaded, 150 lb., 2""",,,62.79,18.84,0.0
181447,materials_hvac,placeholder,"Union, steel, malleable iron, black, with brass seat, threaded, 150 lb., 1/2""",,,4.69,117.55,0.0
181448,materials_hvac,placeholder,"Union, steel, malleable iron, black, with brass seat, threaded, 150 lb., 3""",,,770.08,350.69,0.0
181449,materials_hvac,placeholder,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 3/4"" pipe size, includes 1 weld per joint and weld machine",,,81.37,109.67,1.41
181450,materials_hvac,placeholder,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 1"" pipe size, includes 1 weld per joint and weld machine",,,35.2,240.72,12.3
181451,materials_hvac,placeholder,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 1-1/2"" pipe size, includes 1 weld per joint and weld machine",,,38.48,225.86,1.24
181452,materials_hvac,placeholder,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 2"" pipe size, includes 1 weld per joint and weld machine",,,93.63,225.38,15.62
181453,materials_hvac,placeholder,"Elbow, 90 Deg., steel, carbon steel, black, long radius, butt weld, standard weight, 3"" pipe size, includes 1 weld per joint and weld machine",,,187.45,235.08,21.09
181454,materials_hvac,placeholder,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 2"" pipe size, includes 1 weld per joint and weld machine",,,94.99,310.41,20.74
181455,materials_hvac,placeholder,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 3"" pipe size, includes 1 weld per joint and weld machine",,,255.39,697.23,29.25
181456,materials_hvac,placeholder,"Reducer, steel, carbon steel, black, eccentric, butt weld, standard weight, 4"" pipe size, includes 1 weld per joint and weld machine",,,48.38,58.11,50.78
181457,materials_hvac,placeholder,"Tee, steel, carbon steel, black, reducing on the outlet, butt weld, standard weight, 3"" x 2-1/2"" pipe size, includes 1 weld per joint and weld machine",,,133.37,191.22,22.83
181458,materials_hvac,placeholder,"Tee, steel, carbon steel, black, reducing on the outlet, butt weld, standard weight, 4"" x 3"" pipe size, includes 1 weld per joint and weld machine",,,252.12,535.62,51.07
181459,materials_hvac,placeholder,"Nozzle, steel, T-O-L, weld-on, 1"" pipe size, includes 1 weld per joint and weld machine",,,3.49,46.61,7.12
181460,materials_hvac,placeholder,"Nozzle, steel, T-O-L, weld-on, 1-1/4"" pipe size, includes 1 weld per joint and weld machine",,,16.96,80.96,1.83
181461,materials_hvac,placeholder,"Nozzle, steel, T-O-L, weld-on, 1-1/2"" pipe size, includes 1 weld per joint and weld machine",,,33.68,366.89,10.02
181462,materials_hvac,placeholder,"Nozzle, steel, T-O-L, weld-on, 2"" pipe size, includes 1 weld per joint and weld machine",,,26.63,70.03,28.4
181463,materials_hvac,placeholder,"Nozzle, steel, T-O-L, weld-on, 2-1/2"" pipe size, includes 1 weld per joint and weld machine",,,647.09,363.56,3.31
181464,materials_hvac,placeholder,"Nozzle, steel, T-O-L, weld-on, 4"" pipe size, includes 1 weld per joint and weld machine",,,405.93,227.73,21.47
181465,materials_hvac,placeholder,"Flange, steel, forged steel, weld neck, 150 lb., 1/2"" pipe size, includes 1 weld per joint and weld machine",,,165.88,3.63,4.7
181466,materials_hvac,placeholder,"Flange, steel, forged steel, weld neck, 150 lb., 3/4"" pipe size, includes 1 weld per joint and weld machine",,,50.4,141.34,0.79
181467,materials_hvac,placeholder,"Flange, steel, forged steel, weld neck, 150 lb., 1"" pipe size, includes 1 weld per joint and weld machine",,,109.65,97.12,8.62
181468,materials_hvac,placeholder,"Flange, steel, forged steel, weld neck, 150 lb., 1-1/4"" pipe size, includes 1 weld per joint and weld machine",,,102.09,122.59,5.1
181469,materials_hvac,placeholder,"Flange, steel, forged steel, weld neck, 150 lb., 1-1/2"" pipe size, includes 1 weld per joint and weld machine",,,187.43,149.92,11.43
181470,materials_hvac,placeholder,"Flange, steel, forged steel, weld neck, 150 lb., 2"" pipe size, includes 1 weld per joint and weld machine",,,69.37,236.47,8.75
181471,materials_hvac,placeholder,"Flange, steel, forged steel, weld neck, 150 lb., 3"" pipe size, includes 1 weld per joint and weld machine",,,96.1,39.71,11.72
181472,materials_hvac,placeholder,"Strainer, Y type, bronze body, flanged, 150 lb., 4"" pipe size, flanged",,,13381.25,850.92,0.0
181473,materials_hvac,placeholder,"Circuit setter balance valve, bronze body, threaded, 3"" pipe size",,,5447.78,427.25,0.0
181474,materials_hvac,placeholder,"Duct thermal insulation, blanket type, fiberglass, flexible, FSK vapor barrier wrap, .75 lb. density, 2"" thick",,,0.42,7.1,0.0
181475,materials_hvac,placeholder,"Duct thermal insulation, blanket type, fiberglass, flexible, FSK vapor barrier wrap, .75 lb. density, 3"" thick",,,6.62,8.78,0.0
181476,materials_hvac,placeholder,"Duct thermal insulation, blanket type, fiberglass, flexible, FSK vapor barrier wrap, .75 lb.density, 4"" thick",,,2.97,8.2,0.0
181477,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 4"" diameter, 26 ga.",,,17.92,4.9,0.0
181478,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 5"" diameter, 26 ga.",,,2.94,12.18,0.0
181479,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 6"" diameter, 26 ga.",,,10.79,5.35,0.0
181480,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 7"" diameter, 26 ga.",,,23.82,20.33,0.0
181481,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 8"" diameter, 26 ga.",,,1.34,23.55,0.0
181482,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 10"" diameter, 26 ga.",,,62.09,24.22,0.0
181483,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 12"" diameter, 26 ga.",,,56.87,2.87,0.0
181484,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 14"" diameter, 26 ga.",,,49.4,49.41,0.0
181485,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 16"" diameter, 24 ga.",,,115.29,52.67,0.0
181486,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 18"" diameter, 24 ga.",,,40.24,89.52,0.0
181487,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 20"" diameter, 24 ga.",,,58.96,45.46,0.0
181488,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 22"" diameter, 24 ga.",,,108.25,118.18,0.0
181489,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 24"" diameter, 24 ga.",,,94.22,118.53,0.0
181490,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 30"" diameter, 22 ga.",,,191.74,114.98,0.0
181491,materials_hvac,placeholder,"Metal ductwork, spiral preformed, steel, galvanized, straight lengths, max. 10"" SPWG, 36"" diameter, 22 ga.",,,291.78,53.49,0.0
181492,materials_hvac,placeholder,"Duct accessories, duct collar, spin-in type, round, 8"", excludes damper",,,25.2,74.15,0.0
181493,materials_hvac,placeholder,"Pump, domestic recirculating",,,78.47,553.87,0.0
181494,materials_hvac,placeholder,"Hydronic heating, terminal units, fin tube, baseboard, packaged, copper tube, aluminum fins, 8-7/8"" high, 1"" copper tube, excludes main supply pipe",,,107.48,70.42,0.0
181495,materials_hvac,placeholder,"Hydronic heating, terminal units, fin tube, baseboard, packaged, copper tube, aluminum fins, 8-7/8"" high, 1-1/4"" copper tube, excludes main supply pipe",,,59.9,45.7,0.0
181496,materials_hvac,placeholder,"Hydronic heating, terminal units, fin tube, wall hung, 10"" flat top cover, 1-1/4"" steel tube, 4-1/4"" steel fins, includes damper, excludes main supply pipe",,,257.09,98.1,0.0
181497,materials_hvac,placeholder,"Hydronic heating, terminal units, fin tube, wall hung, 10"" flat top cover, 2"" steel tube, 4-1/4"" steel fins, includes damper, excludes main supply pipe",,,136.45,189.77,0.0
191498,materials_hvac,placeholder,"Pull boxes, steel, type SC, raintight & weatherproof, 12"" L x 12"" W x 6"" D, NEMA 3R",,,316.32,322.37,0.0
181499,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 6,000 BTUH cooling, 8,800 BTU heat, includes thermostat",,,3112.12,871.32,0.0
181500,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 9000 BTUH cooling,13,900 BTU heat, includes thermostat",,,6562.5,344.62,0.0
181501,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 12,000 BTUH cooling, 13,900 BTU heat, includes thermostat",,,3552.5,1256.53,0.0
181502,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 15,000 BTUH cooling, 13,900 BTU heat, includes thermostat",,,8137.5,2038.68,0.0
181503,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 18,000 BTUH cooling, 10 kW heat, includes thermostat",,,19967.1,152.25,0.0
181504,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 24,000 BTUH cooling, 10 kW heat, includes thermostat",,,3768.75,1405.14,0.0
181505,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 30,000 BTUH cooling, 10 kW heat, includes thermostat",,,9768.0,1781.05,0.0
181506,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 36,000 BTUH cooling, 10 kW heat, includes thermostat",,,28714.7,4434.0,0.0
181507,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 42,000 BTUH cooling, 10 kW heat, includes thermostat",,,23317.25,2805.0,0.0
181508,materials_hvac,placeholder,"Packaged terminal air conditioner, cabinet, wall sleeve, louver, electric heat, manual changeover, 208 V, 48,000 BTUH cooling, 10 kW heat, includes thermostat",,,34640.0,6904.8,0.0
181509,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 8 MBH",,,5715.0,379.05,0.0
181510,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 12 MBH",,,2472.5,226.78,0.0
181511,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 16 MBH",,,190.0,340.74,0.0
181512,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 30 MBH",,,1367.5,340.3,0.0
181513,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 43 MBH",,,758.62,128.14,0.0
181514,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 57 MBH",,,505.3,66.25,0.0
181515,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 68 MBH",,,1917.6,490.64,0.0
181516,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 105 MBH",,,11498.55,687.82,0.0
181517,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 123 MBH",,,797.55,572.28,0.0
181518,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 140 MBH",,,10181.25,780.61,0.0
181519,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 156 MBH",,,6672.4,1013.36,0.0
181520,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 210 MBH",,,16684.2,987.52,0.0
181521,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 223 MBH",,,18658.0,1298.64,0.0
181522,materials_hvac,placeholder,"Hydronic heating, unit heater, propeller, vertical flow, 115 V, hot water, 60 degree F entering air, 257 MBH",,,17122.8,2116.88,0.0
191523,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 3 HP motor size, NEMA 1",,,2120.42,817.0,0.0
191524,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 5 HP motor size, NEMA 1",,,7836.15,3963.74,0.0
191525,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 7.5 HP motor size, NEMA 1",,,5802.52,984.0,0.0
191526,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 10 HP motor size, NEMA 1",,,15261.75,2671.15,0.0
191527,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 15 HP motor size, NEMA 1",,,2157.6,6709.95,0.0
191528,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 20 HP motor size, NEMA 1",,,6690.45,1481.8,0.0
191529,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 25 HP motor size, NEMA 1",,,28716.52,1760.95,0.0
191530,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 30 HP motor size, NEMA 1",,,29419.6,344.4,0.0
191531,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 40 HP motor size, NEMA 1",,,28917.12,5858.9,0.0
191532,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 50 HP motor size, NEMA 1",,,9096.0,7308.6,0.0
191533,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 60 HP motor size, NEMA 1",,,73688.0,12877.42,1802.25
191534,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 75 HP motor size, NEMA 1",,,3619.2,11930.6,980.1
191535,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 100 HP motor size, NEMA 1",,,90308.0,7337.2,614.08
191536,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 125 HP motor size, NEMA 1",,,84157.5,15167.4,2359.36
191537,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 150 HP motor size, NEMA 1",,,132516.8,11570.2,315.62
191538,materials_hvac,placeholder,"Variable frequency drives, enclosed, 460 volt, 200 HP motor size, NEMA 1",,,118455.4,18755.55,2992.8
181539,materials_hvac,placeholder,"Window unit air conditioner, portable, grounded receptacle required, 15 amp 125 V, 5,000 BTUH",,,319.16,183.89,0.0
181540,materials_hvac,placeholder,"Window unit air conditioner, portable, grounded receptacle required, 15 amp 125 V, 6,000 BTUH",,,1493.42,301.04,0.0
181541,materials_hvac,placeholder,"Window unit air conditioner, portable, grounded receptacle required, 15 amp 125 V, 8,000 BTUH",,,122.3,99.28,0.0
181542,materials_hvac,placeholder,"Window unit air conditioner, portable, grounded receptacle required, 15 amp 125 V, 10,000 BTUH",,,950.95,367.18,0.0
181543,materials_hvac,placeholder,"Window unit air conditioner, portable, grounded receptacle required, 15 amp 125 V, 12,000 BTUH",,,240.98,574.0,0.0
181544,materials_hvac,placeholder,"Split ductless system, cooling only, single zone, wall mount, 3/4 ton cooling",,,1594.35,210.0,0.0
181545,materials_hvac,placeholder,"Split ductless system, cooling only, single zone, wall mount, 1 ton cooling",,,337.9,2401.92,0.0
181546,materials_hvac,placeholder,"Split ductless system, cooling only, single zone, wall mount, 1-1/2 ton cooling",,,1406.5,3553.7,0.0
181547,materials_hvac,placeholder,"Split ductless system, cooling only, single zone, wall mount, 2 ton cooling",,,7314.9,1311.18,0.0
181548,materials_hvac,placeholder,"Split ductless system, cooling only, single zone, ceiling mount, 2 ton cooling",,,2413.25,1762.26,0.0
181549,materials_hvac,placeholder,"Split ductless system, cooling only, single zone, ceiling mount, 3 ton cooling",,,2724.75,2479.05,0.0
191550,materials_hvac,placeholder,"Duplex receptacle, grounded, 120 volt, 15 amp",,,6.64,70.06,0.0
191551,materials_hvac,placeholder,"Duplex receptacle, grounded, 120 volt, 20 amp",,,21.3,19.89,0.0
191552,materials_hvac,placeholder,"Photovoltaic module, 150 watt, 24V",,,1673.52,217.67,0.0
191553,materials_hvac,placeholder,"DC to AC inverter, 24 V 3,000 watt",,,3361.4,469.22,0.0
191554,materials_hvac,placeholder,"DC to AC inverter, 24 V 4,000 watt",,,6118.0,1382.42,0.0
191555,materials_hvac,placeholder,"DC to AC inverter, 48 V 4,000 watt",,,8303.7,1383.1,0.0
191556,materials_hvac,placeholder,"DC to AC inverter, 48 V, 5,500 watt",,,9724.05,1574.93,0.0
191557,materials_hvac,placeholder,"Photovoltaic components, combiner box, 10 lug, NEMA 3R enclosure",,,1903.05,572.24,0.0
191558,materials_hvac,placeholder,"Photovoltaic components, battery charger controller, w/temperature sensor",,,2098.62,39.9,0.0
191559,materials_hvac,placeholder,"Photovoltaic components, digital readout panel, displays hours, volts, amps, etc",,,153.35,823.54,0.0
191560,materials_hvac,placeholder,"Photovoltaic components, deep cycle solar battery, 6 V, 180 Ah (C/20)",,,747.77,240.03,0.0
191561,materials_hvac,placeholder,"Nickel iron nife battery, deep cycle, 300Ah, 12V, 10 cells",,,9503.0,105.28,0.0
191562,materials_hvac,placeholder,"Nickel iron nife battery, deep cycle, 300Ah, 24V, 10 cells",,,3345.6,64.01,0.0
191563,materials_hvac,placeholder,"Nickel iron nife battery, deep cycle, 300Ah, 48V, 10 cells",,,15501.2,9.35,0.0
191564,materials_hvac,placeholder,"Photovoltaic components, battery interconnection, 24"" AWG #2/0, sealed w/copper ring lugs",,,139.45,14.19,0.0
191565,materials_hvac,placeholder,"Photovoltaic components, DC circuit breaker, 175 amp",,,466.75,79.64,0.0
191566,materials_hvac,placeholder,"Photovoltaic components, low voltage disconnect",,,1835.94,86.69,0.0
191567,materials_hvac,placeholder,"Photovoltaic components, conduit box for inverter",,,209.86,226.01,0.0
191568,materials_hvac,placeholder,"PV rack system, roof, non-penetrating ballast, 1 panel",,,9.73,126.89,0.0
191569,materials_hvac,placeholder,"PV rack system, ground, ballast, fixed, 3 panel",,,950.84,279.51,0.0
191570,materials_hvac,placeholder,"PV rack system, ground, ballast, fixed, 4 panel",,,7694.2,265.59,0.0
191571,materials_hvac,placeholder,"PV rack system, ground, ballast, fixed, 5 panel",,,3645.6,283.38,0.0
191572,materials_hvac,placeholder,"PV rack system, ground, ballast, fixed, 6 panel",,,5550.0,239.28,0.0
191573,materials_hvac,placeholder,"PV rack system, ground, adjustable, 3 panel",,,6170.25,80.28,0.0
191574,materials_hvac,placeholder,"PV rack system, ground, adjustable, 4 panel",,,6339.02,94.32,0.0
191575,materials_hvac,placeholder,"PV rack system, ground, adjustable, 5 panel",,,12535.1,162.68,0.0
191576,materials_hvac,placeholder,"PV rack system, ground, adjustable, 6 panel",,,2486.85,231.72,0.0
191577,materials_hvac,placeholder,"PV rack system, ground, top of pole, passive tracking, 1 panel",,,2159.43,196.14,0.0
191578,materials_hvac,placeholder,"PV rack system, ground, top of pole, passive tracking, 2 panel",,,259.2,265.17,0.0
191579,materials_hvac,placeholder,"PV rack system, ground, top of pole, passive tracking, 3 panel",,,1123.26,38.12,0.0
191580,materials_hvac,placeholder,"PV rack system, ground, top of pole, passive tracking, 4 panel",,,3129.5,216.89,0.0
191581,materials_hvac,placeholder,"PV rack system, ground, top of pole, passive tracking, 6 panel",,,7405.2,197.11,0.0
191582,materials_hvac,placeholder,"PV rack system, ground, top of pole, passive tracking, 8 panel",,,3953.8,181.44,0.0
191583,materials_hvac,placeholder,"Light poles, anchor base, aluminum, 10' high, excl concrete bases",,,770.0,586.18,0.0
191584,materials_hvac,placeholder,"Light poles, anchor base, aluminum, 16' high, excl concrete bases",,,4172.3,1109.73,0.0
191585,materials_hvac,placeholder,"Light poles, anchor base, aluminum, 20' high, excl concrete bases",,,5822.92,145.66,230.2
191586,materials_hvac,placeholder,"Light poles, anchor base, aluminum, 30' high, excl concrete bases",,,7295.2,83.18,37.93
191587,materials_hvac,placeholder,"Light poles, anchor base, aluminum, 40' high, excl concrete bases",,,10483.85,2409.75,507.78
041588,materials_hvac,placeholder,"C.I.P. concrete forms, equipment foundations, 1 use, includes erecting, bracing, stripping and cleaning",,,13.78,58.12,0.0
041589,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 2000 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,40.53,0.0,0.0
041590,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 2500 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,557.17,0.0,0.0
041591,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 4000 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,552.9,0.0,0.0
041592,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 4500 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,350.02,0.0,0.0
041593,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 5000 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,287.52,0.0,0.0
041594,materials_hvac,placeholder,"Structural concrete, ready mix, heavyweight, 6000 psi, includes local aggregate, sand, Portland cement (Type I) and water, delivered, excludes all additives and treatments",,,1068.26,0.0,0.0
181595,materials_hvac,placeholder,"Radiant floor heating, tubing, PEX (cross-linked polyethylene), oxygen barrier type for systems with ferrous metals, 1/2""",,,0.6,4.46,0.0
181596,materials_hvac,placeholder,"Radiant floor heating, tubing, PEX (cross-linked polyethylene), oxygen barrier type for systems with ferrous metals, 3/4""",,,1.87,0.62,0.0
181597,materials_hvac,placeholder,"Radiant floor heating, tubing, PEX (cross-linked polyethylene), oxygen barrier type for systems with ferrous metals, 1""",,,4.25,12.62,0.0
181598,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 2 circuit, 1""",,,2090.0,201.55,0.0
181599,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 3 circuit, 1""",,,1030.2,383.81,0.0
181600,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 4 circuit, 1""",,,1491.6,404.91,0.0
181601,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 5 circuit, 1""",,,2507.34,27.8,0.0
181602,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 6 circuit, 1""",,,3046.61,518.07,0.0
181603,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 7 circuit, 1""",,,3584.1,345.97,0.0
181604,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 8 circuit, 1""",,,1204.0,563.96,0.0
181605,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 9 circuit, 1""",,,3755.34,404.6,0.0
181606,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 10 circuit, 1""",,,836.0,140.0,0.0
181607,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 11 circuit, 1""",,,2786.7,494.34,0.0
181608,materials_hvac,placeholder,"Radiant floor heating, manifold, brass, valved, 12 circuit, 1""",,,864.8,333.6,0.0
181609,materials_hvac,placeholder,"Radiant floor heating, thermostatic zone valve actuator",,,183.71,107.59,0.0
181610,materials_hvac,placeholder,"Radiant floor heating, thermostatic zone valve actuator with end switch",,,227.03,28.57,0.0
181611,materials_hvac,placeholder,"Radiant floor heating, valve, motorized straight zone valve with operator complete, 3/4""",,,40.39,123.66,0.0
181612,materials_hvac,placeholder,"Radiant floor heating, valve, motorized straight zone valve with operator complete, 1""",,,1072.26,30.73,0.0
181613,materials_hvac,placeholder,"Radiant floor heating, valve, motorized straight zone valve with operator complete, 1-1/4""",,,35.38,36.34,0.0
181614,materials_hvac,placeholder,"Radiant floor heating, valve, mixing valve, manual, brass, 4 way, 1""",,,1386.18,459.55,0.0
181615,materials_hvac,placeholder,"Radiant floor heating, valve, mixing valve, manual, brass, 4 way, 1-1/4""",,,1195.2,108.46,0.0
181616,materials_hvac,placeholder,"Radiant floor heating, valve, mixing valve, manual, brass, 4 way, 1-1/2""",,,1191.1,500.57,0.0
181617,materials_hvac,placeholder,"Radiant floor heating, valve, mixing valve, manual, brass, 4 way, 2""",,,2185.58,301.14,0.0
181618,materials_hvac,placeholder,"Radiant floor heating, mixing valve motor, 4 way, for valves 1"" and 1-1/4""",,,1434.14,85.69,0.0
181619,materials_hvac,placeholder,"Radiant floor heating, mixing valve motor, 4 way, for valves 1-1/2"" and 2""",,,135.52,89.92,0.0
181620,materials_hvac,placeholder,"Radiant floor heating, 4 zone actuator valve control, expandable",,,813.1,217.81,0.0
181621,materials_hvac,placeholder,"Radiant floor heating, 6 zone actuator valve control, expandable",,,186.55,313.79,0.0
181622,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression coupling, 1/2"" x 1/2""",,,33.54,30.81,0.0
181623,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression coupling, 3/4"" x 3/4""",,,41.71,68.44,0.0
181624,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, adapter, 1/2"" x female sweat 1/2""",,,25.48,8.09,0.0
181625,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, adapter, 1/2"" x female sweat 3/4""",,,3.21,80.35,0.0
181626,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, adapter, 5/8"" x female sweat 3/4""",,,27.93,106.23,0.0
181627,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, elbow, 1/2"" x female sweat 1/2""",,,0.9,90.9,0.0
181628,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, elbow, 1/2"" x female sweat 3/4""",,,15.96,114.75,0.0
181629,materials_hvac,placeholder,"Radiant floor heating, PEX tubing fittings, compression type, elbow, 5/8"" x female sweat 3/4""",,,36.46,48.63,0.0
181630,materials_hvac,placeholder,"Electric heating, heat trace system, 400 degree, 115 V, 2.5 watts per LF",,,27.51,5.66,0.0
181631,materials_hvac,placeholder,"Electric heating, heat trace system, 400 degree, 115 V, 10 watts per LF",,,56.2,4.71,0.0
181632,materials_hvac,placeholder,"Electric heating, heat trace system, 400 degree, 208 V, 5 watts per LF",,,31.63,0.3,0.0
181633,materials_hvac,placeholder,"Electric heating, heat trace system, 400 degree, 480 V, 8 watts per LF",,,42.77,3.8,0.0
181634,materials_hvac,placeholder,"Electric heating, radiant heating, ceiling panel, 500 watt, 2' x 4'",,,931.48,80.02,0.0
