province_state,city,division,code_prefix,material,installation,total
QUEBEC,SHERBROOKE,Concrete Forming & Accessories,05,100,100,100
QUEBEC,SHERBROOKE,Concrete Reinforcing,06,100,100,100
QUEBEC,SHERBROOKE,Cast-in-Place Concrete,07,100,100,100
QUEBEC,SHERBROOKE,CONCRETE,04,100,100,100
QUEBEC,SHERBROOKE,MASONRY,08,100,100,100
QUEBEC,SHERBROOKE,METALS,09,100,100,100
QUEBEC,SHERBROOKE,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
QUEBEC,SHERBROOKE,THERMAL & MOISTURE PROTECTION,11,100,100,100
QUEBEC,SHERBROOKE,OPENINGS,12,100,100,100
QUEBEC,SHERBROOKE,Plaster & Gypsum Board,14,100,100,100
QUEBEC,SHERBROOKE,Ceilings & Acoustic Treatment,15,100,100,100
QUEBEC,SHERBROOKE,Flooring,16,100,100,100
QUEBEC,SHERBROOKE,Wall Finishes & Painting/Coating,17,100,100,100
QUEBEC,SHERBROOKE,FINISHES,13,100,100,100
QUEBEC,SHERBROOKE,COVERS,02,100,100,100
QUEBEC,SHERBROOKE,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
QUEBEC,SHERBROOKE,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
QUEBEC,SHERBROOKE,WEIGHTED AVERAGE,31,100,100,100
QUEBEC,SOREL,CONTRACTOR EQUIPMENT,01,100,100,100
QUEBEC,SOREL,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
QUEBEC,SOREL,Concrete Forming & Accessories,05,100,100,100
QUEBEC,SOREL,Concrete Reinforcing,06,100,100,100
QUEBEC,SOREL,Cast-in-Place Concrete,07,100,100,100
QUEBEC,SOREL,CONCRETE,04,100,100,100
QUEBEC,SOREL,MASONRY,08,100,100,100
QUEBEC,SOREL,METALS,09,100,100,100
QUEBEC,SOREL,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
QUEBEC,SOREL,THERMAL & MOISTURE PROTECTION,11,100,100,100
QUEBEC,SOREL,OPENINGS,12,100,100,100
QUEBEC,SOREL,Plaster & Gypsum Board,14,100,100,100
QUEBEC,SOREL,Ceilings & Acoustic Treatment,15,100,100,100
QUEBEC,SOREL,Flooring,16,100,100,100
QUEBEC,SOREL,Wall Finishes & Painting/Coating,17,100,100,100
QUEBEC,SOREL,FINISHES,13,100,100,100
QUEBEC,SOREL,COVERS,02,100,100,100
QUEBEC,SOREL,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
QUEBEC,SOREL,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
QUEBEC,SOREL,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,ST CATHARINES,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,ST CATHARINES,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,ST CATHARINES,Concrete Forming & Accessories,05,100,100,100
ONTARIO,ST CATHARINES,Concrete Reinforcing,06,100,100,100
ONTARIO,ST CATHARINES,Cast-in-Place Concrete,07,100,100,100
ONTARIO,ST CATHARINES,CONCRETE,04,100,100,100
ONTARIO,ST CATHARINES,MASONRY,08,100,100,100
ONTARIO,ST CATHARINES,METALS,09,100,100,100
ONTARIO,ST CATHARINES,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,ST CATHARINES,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,ST CATHARINES,OPENINGS,12,100,100,100
ONTARIO,ST CATHARINES,Plaster & Gypsum Board,14,100,100,100
ONTARIO,ST CATHARINES,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,ST CATHARINES,Flooring,16,100,100,100
ONTARIO,ST CATHARINES,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,ST CATHARINES,FINISHES,13,100,100,100
ONTARIO,ST CATHARINES,COVERS,02,100,100,100
ONTARIO,ST CATHARINES,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,ST CATHARINES,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,ST CATHARINES,WEIGHTED AVERAGE,31,100,100,100
QUEBEC,ST JEROME,CONTRACTOR EQUIPMENT,01,100,100,100
QUEBEC,ST JEROME,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
QUEBEC,ST JEROME,Concrete Forming & Accessories,05,100,100,100
QUEBEC,ST JEROME,Concrete Reinforcing,06,100,100,100
QUEBEC,ST JEROME,Cast-in-Place Concrete,07,100,100,100
QUEBEC,ST JEROME,CONCRETE,04,100,100,100
QUEBEC,ST JEROME,MASONRY,08,100,100,100
QUEBEC,ST JEROME,METALS,09,100,100,100
QUEBEC,ST JEROME,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
QUEBEC,ST JEROME,THERMAL & MOISTURE PROTECTION,11,100,100,100
QUEBEC,ST JEROME,OPENINGS,12,100,100,100
QUEBEC,ST JEROME,Plaster & Gypsum Board,14,100,100,100
QUEBEC,ST JEROME,Ceilings & Acoustic Treatment,15,100,100,100
QUEBEC,ST JEROME,Flooring,16,100,100,100
QUEBEC,ST JEROME,Wall Finishes & Painting/Coating,17,100,100,100
QUEBEC,ST JEROME,FINISHES,13,100,100,100
QUEBEC,ST JEROME,COVERS,02,100,100,100
QUEBEC,ST JEROME,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
QUEBEC,ST JEROME,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
QUEBEC,ST JEROME,WEIGHTED AVERAGE,31,100,100,100
NEWFOUNDLAND,ST JOHNS,CONTRACTOR EQUIPMENT,01,100,100,100
NEWFOUNDLAND,ST JOHNS,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
NEWFOUNDLAND,ST JOHNS,Concrete Forming & Accessories,05,100,100,100
NEWFOUNDLAND,ST JOHNS,Concrete Reinforcing,06,100,100,100
NEWFOUNDLAND,ST JOHNS,Cast-in-Place Concrete,07,100,100,100
NEWFOUNDLAND,ST JOHNS,CONCRETE,04,100,100,100
NEWFOUNDLAND,ST JOHNS,MASONRY,08,100,100,100
NEWFOUNDLAND,ST JOHNS,METALS,09,100,100,100
NEWFOUNDLAND,ST JOHNS,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
NEWFOUNDLAND,ST JOHNS,THERMAL & MOISTURE PROTECTION,11,100,100,100
NEWFOUNDLAND,ST JOHNS,OPENINGS,12,100,100,100
NEWFOUNDLAND,ST JOHNS,Plaster & Gypsum Board,14,100,100,100
NEWFOUNDLAND,ST JOHNS,Ceilings & Acoustic Treatment,15,100,100,100
NEWFOUNDLAND,ST JOHNS,Flooring,16,100,100,100
NEWFOUNDLAND,ST JOHNS,Wall Finishes & Painting/Coating,17,100,100,100
NEWFOUNDLAND,ST JOHNS,FINISHES,13,100,100,100
NEWFOUNDLAND,ST JOHNS,COVERS,02,100,100,100
NEWFOUNDLAND,ST JOHNS,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
NEWFOUNDLAND,ST JOHNS,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
NEWFOUNDLAND,ST JOHNS,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,SUDBURY,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,SUDBURY,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,SUDBURY,Concrete Forming & Accessories,05,100,100,100
ONTARIO,SUDBURY,Concrete Reinforcing,06,100,100,100
ONTARIO,SUDBURY,Cast-in-Place Concrete,07,100,100,100
ONTARIO,SUDBURY,CONCRETE,04,100,100,100
ONTARIO,SUDBURY,MASONRY,08,100,100,100
ONTARIO,SUDBURY,METALS,09,100,100,100
ONTARIO,SUDBURY,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,SUDBURY,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,SUDBURY,OPENINGS,12,100,100,100
ONTARIO,SUDBURY,Plaster & Gypsum Board,14,100,100,100
ONTARIO,SUDBURY,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,SUDBURY,Flooring,16,100,100,100
ONTARIO,SUDBURY,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,SUDBURY,FINISHES,13,100,100,100
ONTARIO,SUDBURY,COVERS,02,100,100,100
ONTARIO,SUDBURY,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,SUDBURY,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,SUDBURY,WEIGHTED AVERAGE,31,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,CONTRACTOR EQUIPMENT,01,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,Concrete Forming & Accessories,05,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,Concrete Reinforcing,06,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,Cast-in-Place Concrete,07,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,CONCRETE,04,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,MASONRY,08,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,METALS,09,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,THERMAL & MOISTURE PROTECTION,11,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,OPENINGS,12,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,Plaster & Gypsum Board,14,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,Ceilings & Acoustic Treatment,15,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,Flooring,16,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,Wall Finishes & Painting/Coating,17,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,FINISHES,13,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,COVERS,02,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
PRINCE EDWARD ISLAND,SUMMERSIDE,WEIGHTED AVERAGE,31,100,100,100
NOVA SCOTIA,SYDNEY,CONTRACTOR EQUIPMENT,01,100,100,100
NOVA SCOTIA,SYDNEY,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
NOVA SCOTIA,SYDNEY,Concrete Forming & Accessories,05,100,100,100
NOVA SCOTIA,SYDNEY,Concrete Reinforcing,06,100,100,100
NOVA SCOTIA,SYDNEY,Cast-in-Place Concrete,07,100,100,100
NOVA SCOTIA,SYDNEY,CONCRETE,04,100,100,100
NOVA SCOTIA,SYDNEY,MASONRY,08,100,100,100
NOVA SCOTIA,SYDNEY,METALS,09,100,100,100
NOVA SCOTIA,SYDNEY,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
NOVA SCOTIA,SYDNEY,THERMAL & MOISTURE PROTECTION,11,100,100,100
NOVA SCOTIA,SYDNEY,OPENINGS,12,100,100,100
NOVA SCOTIA,SYDNEY,Plaster & Gypsum Board,14,100,100,100
NOVA SCOTIA,SYDNEY,Ceilings & Acoustic Treatment,15,100,100,100
NOVA SCOTIA,SYDNEY,Flooring,16,100,100,100
NOVA SCOTIA,SYDNEY,Wall Finishes & Painting/Coating,17,100,100,100
NOVA SCOTIA,SYDNEY,FINISHES,13,100,100,100
NOVA SCOTIA,SYDNEY,COVERS,02,100,100,100
NOVA SCOTIA,SYDNEY,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
NOVA SCOTIA,SYDNEY,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
NOVA SCOTIA,SYDNEY,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,THUNDER BAY,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,THUNDER BAY,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,THUNDER BAY,Concrete Forming & Accessories,05,100,100,100
ONTARIO,THUNDER BAY,Concrete Reinforcing,06,100,100,100
ONTARIO,THUNDER BAY,Cast-in-Place Concrete,07,100,100,100
ONTARIO,THUNDER BAY,CONCRETE,04,100,100,100
ONTARIO,THUNDER BAY,MASONRY,08,100,100,100
ONTARIO,THUNDER BAY,METALS,09,100,100,100
ONTARIO,THUNDER BAY,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,THUNDER BAY,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,THUNDER BAY,OPENINGS,12,100,100,100
ONTARIO,THUNDER BAY,Plaster & Gypsum Board,14,100,100,100
ONTARIO,THUNDER BAY,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,THUNDER BAY,Flooring,16,100,100,100
ONTARIO,THUNDER BAY,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,THUNDER BAY,FINISHES,13,100,100,100
ONTARIO,THUNDER BAY,COVERS,02,100,100,100
ONTARIO,THUNDER BAY,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,THUNDER BAY,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,THUNDER BAY,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,TIMMINS,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,TIMMINS,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,TIMMINS,Concrete Forming & Accessories,05,100,100,100
ONTARIO,TIMMINS,Concrete Reinforcing,06,100,100,100
ONTARIO,TIMMINS,Cast-in-Place Concrete,07,100,100,100
ONTARIO,TIMMINS,CONCRETE,04,100,100,100
ONTARIO,TIMMINS,MASONRY,08,100,100,100
ONTARIO,TIMMINS,METALS,09,100,100,100
ONTARIO,TIMMINS,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,TIMMINS,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,TIMMINS,OPENINGS,12,100,100,100
ONTARIO,TIMMINS,Plaster & Gypsum Board,14,100,100,100
ONTARIO,TIMMINS,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,TIMMINS,Flooring,16,100,100,100
ONTARIO,TIMMINS,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,TIMMINS,FINISHES,13,100,100,100
ONTARIO,TIMMINS,COVERS,02,100,100,100
ONTARIO,TIMMINS,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,TIMMINS,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,TIMMINS,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,TORONTO,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,TORONTO,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,TORONTO,Concrete Forming & Accessories,05,100,100,100
ONTARIO,TORONTO,Concrete Reinforcing,06,100,100,100
ONTARIO,TORONTO,Cast-in-Place Concrete,07,100,100,100
ONTARIO,TORONTO,CONCRETE,04,100,100,100
ONTARIO,TORONTO,MASONRY,08,100,100,100
ONTARIO,TORONTO,METALS,09,100,100,100
ONTARIO,TORONTO,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,TORONTO,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,TORONTO,OPENINGS,12,100,100,100
ONTARIO,TORONTO,Plaster & Gypsum Board,14,100,100,100
ONTARIO,TORONTO,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,TORONTO,Flooring,16,100,100,100
ONTARIO,TORONTO,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,TORONTO,FINISHES,13,100,100,100
ONTARIO,TORONTO,COVERS,02,100,100,100
ONTARIO,TORONTO,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,TORONTO,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,TORONTO,WEIGHTED AVERAGE,31,100,100,100
QUEBEC,TROIS RIVIERES,CONTRACTOR EQUIPMENT,01,100,100,100
QUEBEC,TROIS RIVIERES,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
QUEBEC,TROIS RIVIERES,Concrete Forming & Accessories,05,100,100,100
QUEBEC,TROIS RIVIERES,Concrete Reinforcing,06,100,100,100
QUEBEC,TROIS RIVIERES,Cast-in-Place Concrete,07,100,100,100
QUEBEC,TROIS RIVIERES,CONCRETE,04,100,100,100
QUEBEC,TROIS RIVIERES,MASONRY,08,100,100,100
QUEBEC,TROIS RIVIERES,METALS,09,100,100,100
QUEBEC,TROIS RIVIERES,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
QUEBEC,TROIS RIVIERES,THERMAL & MOISTURE PROTECTION,11,100,100,100
QUEBEC,TROIS RIVIERES,OPENINGS,12,100,100,100
QUEBEC,TROIS RIVIERES,Plaster & Gypsum Board,14,100,100,100
QUEBEC,TROIS RIVIERES,Ceilings & Acoustic Treatment,15,100,100,100
QUEBEC,TROIS RIVIERES,Flooring,16,100,100,100
QUEBEC,TROIS RIVIERES,Wall Finishes & Painting/Coating,17,100,100,100
QUEBEC,TROIS RIVIERES,FINISHES,13,100,100,100
QUEBEC,TROIS RIVIERES,COVERS,02,100,100,100
QUEBEC,TROIS RIVIERES,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
QUEBEC,TROIS RIVIERES,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
QUEBEC,TROIS RIVIERES,WEIGHTED AVERAGE,31,100,100,100
NOVA SCOTIA,TRURO,CONTRACTOR EQUIPMENT,01,100,100,100
NOVA SCOTIA,TRURO,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
NOVA SCOTIA,TRURO,Concrete Forming & Accessories,05,100,100,100
NOVA SCOTIA,TRURO,Concrete Reinforcing,06,100,100,100
NOVA SCOTIA,TRURO,Cast-in-Place Concrete,07,100,100,100
NOVA SCOTIA,TRURO,CONCRETE,04,100,100,100
NOVA SCOTIA,TRURO,MASONRY,08,100,100,100
NOVA SCOTIA,TRURO,METALS,09,100,100,100
NOVA SCOTIA,TRURO,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
NOVA SCOTIA,TRURO,THERMAL & MOISTURE PROTECTION,11,100,100,100
NOVA SCOTIA,TRURO,OPENINGS,12,100,100,100
NOVA SCOTIA,TRURO,Plaster & Gypsum Board,14,100,100,100
NOVA SCOTIA,TRURO,Ceilings & Acoustic Treatment,15,100,100,100
NOVA SCOTIA,TRURO,Flooring,16,100,100,100
NOVA SCOTIA,TRURO,Wall Finishes & Painting/Coating,17,100,100,100
NOVA SCOTIA,TRURO,FINISHES,13,100,100,100
NOVA SCOTIA,TRURO,COVERS,02,100,100,100
NOVA SCOTIA,TRURO,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
NOVA SCOTIA,TRURO,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
NOVA SCOTIA,TRURO,WEIGHTED AVERAGE,31,100,100,100
BRITISH COLUMBIA,VANCOUVER,CONTRACTOR EQUIPMENT,01,100,100,100
BRITISH COLUMBIA,VANCOUVER,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
BRITISH COLUMBIA,VANCOUVER,Concrete Forming & Accessories,05,100,100,100
BRITISH COLUMBIA,VANCOUVER,Concrete Reinforcing,06,100,100,100
BRITISH COLUMBIA,VANCOUVER,Cast-in-Place Concrete,07,100,100,100
BRITISH COLUMBIA,VANCOUVER,CONCRETE,04,100,100,100
BRITISH COLUMBIA,VANCOUVER,MASONRY,08,100,100,100
BRITISH COLUMBIA,VANCOUVER,METALS,09,100,100,100
BRITISH COLUMBIA,VANCOUVER,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
BRITISH COLUMBIA,VANCOUVER,THERMAL & MOISTURE PROTECTION,11,100,100,100
BRITISH COLUMBIA,VANCOUVER,OPENINGS,12,100,100,100
BRITISH COLUMBIA,VANCOUVER,Plaster & Gypsum Board,14,100,100,100
BRITISH COLUMBIA,VANCOUVER,Ceilings & Acoustic Treatment,15,100,100,100
BRITISH COLUMBIA,VANCOUVER,Flooring,16,100,100,100
BRITISH COLUMBIA,VANCOUVER,Wall Finishes & Painting/Coating,17,100,100,100
BRITISH COLUMBIA,VANCOUVER,FINISHES,13,100,100,100
BRITISH COLUMBIA,VANCOUVER,COVERS,02,100,100,100
BRITISH COLUMBIA,VANCOUVER,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
BRITISH COLUMBIA,VANCOUVER,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
BRITISH COLUMBIA,VANCOUVER,WEIGHTED AVERAGE,31,100,100,100
BRITISH COLUMBIA,VICTORIA,CONTRACTOR EQUIPMENT,01,100,100,100
BRITISH COLUMBIA,VICTORIA,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
BRITISH COLUMBIA,VICTORIA,Concrete Forming & Accessories,05,100,100,100
BRITISH COLUMBIA,VICTORIA,Concrete Reinforcing,06,100,100,100
BRITISH COLUMBIA,VICTORIA,Cast-in-Place Concrete,07,100,100,100
BRITISH COLUMBIA,VICTORIA,CONCRETE,04,100,100,100
BRITISH COLUMBIA,VICTORIA,MASONRY,08,100,100,100
BRITISH COLUMBIA,VICTORIA,METALS,09,100,100,100
BRITISH COLUMBIA,VICTORIA,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
BRITISH COLUMBIA,VICTORIA,THERMAL & MOISTURE PROTECTION,11,100,100,100
BRITISH COLUMBIA,VICTORIA,OPENINGS,12,100,100,100
BRITISH COLUMBIA,VICTORIA,Plaster & Gypsum Board,14,100,100,100
BRITISH COLUMBIA,VICTORIA,Ceilings & Acoustic Treatment,15,100,100,100
BRITISH COLUMBIA,VICTORIA,Flooring,16,100,100,100
BRITISH COLUMBIA,VICTORIA,Wall Finishes & Painting/Coating,17,100,100,100
BRITISH COLUMBIA,VICTORIA,FINISHES,13,100,100,100
BRITISH COLUMBIA,VICTORIA,COVERS,02,100,100,100
BRITISH COLUMBIA,VICTORIA,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
BRITISH COLUMBIA,VICTORIA,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
BRITISH COLUMBIA,VICTORIA,WEIGHTED AVERAGE,31,100,100,100
YUKON,WHITEHORSE,CONTRACTOR EQUIPMENT,01,100,100,100
YUKON,WHITEHORSE,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
YUKON,WHITEHORSE,Concrete Forming & Accessories,05,100,100,100
YUKON,WHITEHORSE,Concrete Reinforcing,06,100,100,100
YUKON,WHITEHORSE,Cast-in-Place Concrete,07,100,100,100
YUKON,WHITEHORSE,CONCRETE,04,100,100,100
YUKON,WHITEHORSE,MASONRY,08,100,100,100
YUKON,WHITEHORSE,METALS,09,100,100,100
YUKON,WHITEHORSE,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
YUKON,WHITEHORSE,THERMAL & MOISTURE PROTECTION,11,100,100,100
YUKON,WHITEHORSE,OPENINGS,12,100,100,100
YUKON,WHITEHORSE,Plaster & Gypsum Board,14,100,100,100
YUKON,WHITEHORSE,Ceilings & Acoustic Treatment,15,100,100,100
YUKON,WHITEHORSE,Flooring,16,100,100,100
YUKON,WHITEHORSE,Wall Finishes & Painting/Coating,17,100,100,100
YUKON,WHITEHORSE,FINISHES,13,100,100,100
YUKON,WHITEHORSE,COVERS,02,100,100,100
YUKON,WHITEHORSE,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
YUKON,WHITEHORSE,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
YUKON,WHITEHORSE,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,WINDSOR,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,WINDSOR,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,WINDSOR,Concrete Forming & Accessories,05,100,100,100
ONTARIO,WINDSOR,Concrete Reinforcing,06,100,100,100
ONTARIO,WINDSOR,Cast-in-Place Concrete,07,100,100,100
ONTARIO,WINDSOR,CONCRETE,04,100,100,100
ONTARIO,WINDSOR,MASONRY,08,100,100,100
ONTARIO,WINDSOR,METALS,09,100,100,100
ONTARIO,WINDSOR,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,WINDSOR,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,WINDSOR,OPENINGS,12,100,100,100
ONTARIO,WINDSOR,Plaster & Gypsum Board,14,100,100,100
ONTARIO,WINDSOR,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,WINDSOR,Flooring,16,100,100,100
ONTARIO,WINDSOR,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,WINDSOR,FINISHES,13,100,100,100
ONTARIO,WINDSOR,COVERS,02,100,100,100
ONTARIO,WINDSOR,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,WINDSOR,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,WINDSOR,WEIGHTED AVERAGE,31,100,100,100
MANITOBA,WINNIPEG,CONTRACTOR EQUIPMENT,01,100,100,100
MANITOBA,WINNIPEG,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
MANITOBA,WINNIPEG,Concrete Forming & Accessories,05,100,100,100
MANITOBA,WINNIPEG,Concrete Reinforcing,06,100,100,100
MANITOBA,WINNIPEG,Cast-in-Place Concrete,07,100,100,100
MANITOBA,WINNIPEG,CONCRETE,04,100,100,100
MANITOBA,WINNIPEG,MASONRY,08,100,100,100
MANITOBA,WINNIPEG,METALS,09,100,100,100
MANITOBA,WINNIPEG,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
MANITOBA,WINNIPEG,THERMAL & MOISTURE PROTECTION,11,100,100,100
MANITOBA,WINNIPEG,OPENINGS,12,100,100,100
MANITOBA,WINNIPEG,Plaster & Gypsum Board,14,100,100,100
MANITOBA,WINNIPEG,Ceilings & Acoustic Treatment,15,100,100,100
MANITOBA,WINNIPEG,Flooring,16,100,100,100
MANITOBA,WINNIPEG,Wall Finishes & Painting/Coating,17,100,100,100
MANITOBA,WINNIPEG,FINISHES,13,100,100,100
MANITOBA,WINNIPEG,COVERS,02,100,100,100
MANITOBA,WINNIPEG,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
MANITOBA,WINNIPEG,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
MANITOBA,WINNIPEG,WEIGHTED AVERAGE,31,100,100,100
NOVA SCOTIA,YARMOUTH,CONTRACTOR EQUIPMENT,01,100,100,100
NOVA SCOTIA,YARMOUTH,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
NOVA SCOTIA,YARMOUTH,Concrete Forming & Accessories,05,100,100,100
NOVA SCOTIA,YARMOUTH,Concrete Reinforcing,06,100,100,100
NOVA SCOTIA,YARMOUTH,Cast-in-Place Concrete,07,100,100,100
NOVA SCOTIA,YARMOUTH,CONCRETE,04,100,100,100
NOVA SCOTIA,YARMOUTH,MASONRY,08,100,100,100
NOVA SCOTIA,YARMOUTH,METALS,09,100,100,100
NOVA SCOTIA,YARMOUTH,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
